source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LH_BILI_SEASON_BV15CM2Y1EUI	羽毛球贴球发力是什么？实战常用的小引拍快出手技巧教学！控制节奏的技术	Bilibili	https://www.bilibili.com/video/BV15cm2Y1EUi/	2024-11-13	public	authorized	video	match_transfer,power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1EZU3YDEYS	高远球发力纠错教学！转着打和转正打怎么改？挥拍常见问题 ！有解决方案	Bilibili	https://www.bilibili.com/video/BV1EzU3YdEYs/	2024-11-15	public	authorized	video	high_clear,power,swing	high_clear,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1CXSNY2EKP	杀球压不下去怎么改？全新角度帮你解决！初阶进阶适用！过渡、杀球压不下去必看！	Bilibili	https://www.bilibili.com/video/BV1cXSNY2EKP/	2024-11-21	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1KXBEYIEBJ	超级高远球教学！全发力的几点因素！进阶适用！这个真的很难！	Bilibili	https://www.bilibili.com/video/BV1kxBeYiEBJ/	2024-11-23	public	authorized	video	high_clear,power	high_clear,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1A5ZGYQESP	羽毛球头顶突击从0到1完整版(1)实战篇！半侧身突击发力步法教学！巨好用的突击啊！18分钟干货价值十亿	Bilibili	https://www.bilibili.com/video/BV1a5zgYQESp/	2024-11-26	public	authorized	video	match_transfer,power,footwork	all,footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1LNZZY3EDV	转体跳杀vs卷腹跳杀？羽毛球跳杀到底如何发力？离学会可能就差这一点！	Bilibili	https://www.bilibili.com/video/BV1LnzzY3EdV/	2024-11-30	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1WEZOYVEBN	羽毛球跳杀教学从0到1！双脚跳杀完整版第一部分：动作篇！动作细节干货7分钟！价值十亿！	Bilibili	https://www.bilibili.com/video/BV1wEzoYvEBN/	2024-12-01	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1TKI1YBEUL	专业队羽毛球双脚跳杀示范！230斤跳杀欢乐花絮！	Bilibili	https://www.bilibili.com/video/BV1tki1YBEuL/	2024-12-07	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV18KQWYMEX7	大发力的杀球是什么感觉？刘辉教练教你杀球爆发力训练方法和原理 偷偷说一下这是VIP课的内容	Bilibili	https://www.bilibili.com/video/BV18KqWYmEx7/	2024-12-09	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV19WQPYYEY9	羽毛球正手正确握拍怎么抓？准备握拍和发力握拍教学！最基础也最重要	Bilibili	https://www.bilibili.com/video/BV19WqPYYEY9/	2024-12-10	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1PCQPYJERM	李梓嘉同款章鱼滑拍吊球！羽毛球头顶被动滑板教学细节揭秘！适合进阶	Bilibili	https://www.bilibili.com/video/BV1PcqPYJErm/	2024-12-11	public	authorized	video	smash,drop	smash,drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV158QHY5ELA	放松随摆挥拍的真相！高手打球发力轻松的原因！	Bilibili	https://www.bilibili.com/video/BV158qhY5ELA/	2024-12-13	public	authorized	video	power,swing,follow_through	all,smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1BQBFYWEPU	杀球怎么压球？杀球压不下去杀不尖问题细节纠错！不止杀球。还有过渡勾球等	Bilibili	https://www.bilibili.com/video/BV1BqBFYwEpU/	2024-12-16	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1B9CRYFETR	史上最全 正手后场发力教学完整版！动作变小！球速变快的秘诀！羽毛球正手后场被动抽球发力	Bilibili	https://www.bilibili.com/video/BV1B9CrYFETR/	2024-12-27	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1BBCBYZEDR	羽毛球手指发力的真相！业余球友爱好者们一定要舍弃的执念！	Bilibili	https://www.bilibili.com/video/BV1BbCbYZEDR/	2024-12-29	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1E76UY9EEB	展肩发力好不好？好在哪？展肩越多越好吗？关于羽毛球发力展肩问题的解答！	Bilibili	https://www.bilibili.com/video/BV1e76uY9Eeb/	2024-12-31	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1BF6SYTEGZ	后场发力手腕怎么用？如此这般 终于会用手腕了！羽毛球大发力手腕力传导的方法	Bilibili	https://www.bilibili.com/video/BV1bF6SYtEGz/	2025-01-04	public	authorized	video	kinetic_chain,power,wrist	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1I3RPYJE6V	羽毛球最难技术解密！高远球你打明白了吗！来更新一下你的认知！	Bilibili	https://www.bilibili.com/video/BV1i3rPYjE6V/	2025-01-06	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1TDRUYTE46	羽毛球高远球挥拍教学！挥拍不直 随摆 手腕动作问题纠错！业余小姐姐示范哦！价值十亿	Bilibili	https://www.bilibili.com/video/BV1tDrUYtE46/	2025-01-08	public	authorized	video	high_clear,wrist,swing,follow_through	high_clear,all,smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1RURKYWE8X	羽毛球杀球怎么杀的尖？业余杀球通病大臂问题纠正！解决90%杀球压不下去的问题	Bilibili	https://www.bilibili.com/video/BV1rurkYwE8x/	2025-01-10	public	authorized	video	smash,arm_path	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1RACHESEPM	羽毛球杀球压球教学！业余够高点问题纠正！小白鼠示范纠错	Bilibili	https://www.bilibili.com/video/BV1racHesEPm/	2025-01-11	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1DKC2EEEQL	羽毛球杀球协调性教学！杀球动作僵硬发不上力等问题纠正！业余示范使蛮力纠错！	Bilibili	https://www.bilibili.com/video/BV1dKc2eEEqL/	2025-01-14	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1SZC8EQEVS	羽毛球正手被动抽球教学！业余掉肘及拍子横向发力问题纠错！价值十亿啊	Bilibili	https://www.bilibili.com/video/BV1szc8eQEVS/	2025-01-16	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV11NWMEBEQK	羽毛球双脚跳杀侧身纠错！跳起杀球侧身要侧多少？一个细节决定你的爆发力	Bilibili	https://www.bilibili.com/video/BV11NwMebEQk/	2025-01-19	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1TQFXECEHY	羽毛球双脚跳杀纠错！小白从0到1 双腿起跳杀球完整教学！2025大年初一的干货	Bilibili	https://www.bilibili.com/video/BV1tqFxeCEhY/	2025-01-29	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1FAFOE7EXF	羽毛球正手过渡教学！抡大臂 柔韧性 步法纠错！发力和协调性细节技巧	Bilibili	https://www.bilibili.com/video/BV1faFoe7EXF/	2025-02-02	public	authorized	video	power,arm_path,footwork	all,footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1UCPREVEJE	后场轻吊球教学！羽毛球单打吊球战术应用及动作细节！学员小姐姐示范！超多花絮	Bilibili	https://www.bilibili.com/video/BV1UcPRevEje/	2025-02-04	public	authorized	video	drop	drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1YINBEZEEP	羽毛球双脚跳杀速成训练！侧身起跳细节问题纠错！5分钟学会走人	Bilibili	https://www.bilibili.com/video/BV1YiNbezEEP/	2025-02-07	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1LZAAE7EGY	羽毛球滑板吊球教学！小白从0到1滑拍斜线细节纠错！打太直和压球问题解决方案	Bilibili	https://www.bilibili.com/video/BV1LzAae7EgY/	2025-02-18	public	authorized	video	smash,drop	smash,drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1U7AOEBEW7	羽毛球双脚起跳杀球纠错教学！跳杀的滞空感是如何养成的！业余多处细节纠正	Bilibili	https://www.bilibili.com/video/BV1U7AoeBEW7/	2025-02-24	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1A7PVECE1G	羽毛球暴力杀球教学！如何提升挥速，让球速快如闪电的秘诀！最后有练习方法	Bilibili	https://www.bilibili.com/video/BV1A7PVeCE1G/	2025-02-26	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1A7PVECEO8	杀球快和重指什么？单双打那区别可就大了！业余看懂你就知道你该快还是该重了	Bilibili	https://www.bilibili.com/video/BV1A7PVeCEo8/	2025-02-27	public	authorized	video	smash,doubles	smash,doubles		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1B99TYTEXV	专治业余羽毛球发不上力！解决一切发力问题的根本！业余搞定这个问题就够了	Bilibili	https://www.bilibili.com/video/BV1B99TYtEXv/	2025-03-01	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1NIX9YYEYG	业余高远球挥拍轨迹问题纠错教学！发力轨迹是如何从后向前的！初阶基本功必看	Bilibili	https://www.bilibili.com/video/BV1NiX9YYEYg/	2025-03-03	public	authorized	video	high_clear,power,swing	high_clear,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
